class_id,name,grade_level_id,teacher_id,classroom_id,period_id,term_id,school_year_id,created_at,updated_at
1908,Recess Grade 3,3,16,1,30,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1909,Study Hall Grade 3,3,16,1,50,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1910,Study Hall Grade 3,3,16,1,50,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1911,Study Hall Grade 3,3,16,1,50,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1912,Study Hall Grade 3,3,16,1,50,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1913,Homeroom Grade 4,4,22,7,11,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1914,Homeroom Grade 4,4,22,7,11,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1915,Homeroom Grade 4,4,22,7,11,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1916,Homeroom Grade 4,4,22,7,11,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1917,Math Grade 4,4,22,7,22,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1918,Math Grade 4,4,22,7,22,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1919,Math Grade 4,4,22,7,22,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1920,Math Grade 4,4,22,7,22,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1921,Reading Grade 4,4,22,7,33,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1922,Reading Grade 4,4,22,7,33,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1923,Reading Grade 4,4,22,7,33,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1924,Reading Grade 4,4,22,7,33,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1925,Science Grade 4,4,22,7,44,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1926,Science Grade 4,4,22,7,44,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1927,Science Grade 4,4,22,7,44,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1928,Science Grade 4,4,22,7,44,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1929,Social Studies Grade 4,4,22,7,55,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1930,Social Studies Grade 4,4,22,7,55,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1931,Social Studies Grade 4,4,22,7,55,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1932,Social Studies Grade 4,4,22,7,55,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1933,Recess Grade 4,4,22,7,30,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1934,Recess Grade 4,4,22,7,30,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1935,Recess Grade 4,4,22,7,30,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1936,Recess Grade 4,4,22,7,30,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1937,Study Hall Grade 4,4,22,7,50,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1938,Study Hall Grade 4,4,22,7,50,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1939,Study Hall Grade 4,4,22,7,50,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1940,Study Hall Grade 4,4,22,7,50,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1941,Math Grade 5,5,15,9,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1942,Math Grade 5,5,15,9,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1943,Math Grade 5,5,15,9,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1944,Math Grade 5,5,15,9,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1945,ELA Grade 5,5,15,13,2,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1946,ELA Grade 5,5,15,13,2,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1947,ELA Grade 5,5,15,13,2,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1948,ELA Grade 5,5,15,13,2,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1949,Science Grade 5,5,17,9,2,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1950,Science Grade 5,5,17,9,2,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1951,Science Grade 5,5,17,9,2,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1952,Science Grade 5,5,17,9,2,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1953,Social Studies Grade 5,5,5,13,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1954,Social Studies Grade 5,5,5,13,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1955,Social Studies Grade 5,5,5,13,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1956,Social Studies Grade 5,5,5,13,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1957,Art Grade 5,5,5,9,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1958,Art Grade 5,5,5,9,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1959,Art Grade 5,5,5,9,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1960,Art Grade 5,5,5,9,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1961,PE Grade 5,5,2,13,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1962,PE Grade 5,5,2,13,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1963,PE Grade 5,5,2,13,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1964,PE Grade 5,5,2,13,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1965,Technology Grade 5,5,15,9,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1966,Technology Grade 5,5,15,9,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1967,Technology Grade 5,5,15,9,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1968,Technology Grade 5,5,15,9,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1969,Math Grade 6,6,15,13,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1970,Math Grade 6,6,15,13,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1971,Math Grade 6,6,15,13,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1972,Math Grade 6,6,15,13,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1973,ELA Grade 6,6,19,9,2,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1974,ELA Grade 6,6,19,9,2,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1975,ELA Grade 6,6,19,9,2,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1976,ELA Grade 6,6,19,9,2,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1977,Science Grade 6,6,17,13,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1978,Science Grade 6,6,17,13,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1979,Science Grade 6,6,17,13,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1980,Science Grade 6,6,17,13,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1981,Social Studies Grade 6,6,19,9,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1982,Social Studies Grade 6,6,19,9,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1983,Social Studies Grade 6,6,19,9,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1984,Social Studies Grade 6,6,19,9,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1985,Art Grade 6,6,5,13,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1986,Art Grade 6,6,5,13,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1987,Art Grade 6,6,5,13,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1988,Art Grade 6,6,5,13,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1989,PE Grade 6,6,2,9,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1990,PE Grade 6,6,2,9,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1991,PE Grade 6,6,2,9,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1992,PE Grade 6,6,2,9,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1993,Technology Grade 6,6,15,13,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1994,Technology Grade 6,6,15,13,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1995,Technology Grade 6,6,15,13,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1996,Technology Grade 6,6,15,13,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1997,Math Grade 7,7,2,9,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1998,Math Grade 7,7,2,9,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
1999,Math Grade 7,7,2,9,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2000,Math Grade 7,7,2,9,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2001,ELA Grade 7,7,23,13,2,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2002,ELA Grade 7,7,23,13,2,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2003,ELA Grade 7,7,23,13,2,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2004,ELA Grade 7,7,23,13,2,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2005,Science Grade 7,7,17,9,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2006,Science Grade 7,7,17,9,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2007,Science Grade 7,7,17,9,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2008,Science Grade 7,7,17,9,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2009,Social Studies Grade 7,7,5,13,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2010,Social Studies Grade 7,7,5,13,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2011,Social Studies Grade 7,7,5,13,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2012,Social Studies Grade 7,7,5,13,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2013,Art Grade 7,7,5,9,3,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2014,Art Grade 7,7,5,9,3,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2015,Art Grade 7,7,5,9,3,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2016,Art Grade 7,7,5,9,3,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2017,PE Grade 7,7,2,13,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2018,PE Grade 7,7,2,13,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2019,PE Grade 7,7,2,13,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2020,PE Grade 7,7,2,13,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2021,Technology Grade 7,7,8,9,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2022,Technology Grade 7,7,8,9,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2023,Technology Grade 7,7,8,9,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2024,Technology Grade 7,7,8,9,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2025,Math Grade 8,8,8,13,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2026,Math Grade 8,8,8,13,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2027,Math Grade 8,8,8,13,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2028,Math Grade 8,8,8,13,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2029,ELA Grade 8,8,25,9,2,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2030,ELA Grade 8,8,25,9,2,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2031,ELA Grade 8,8,25,9,2,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2032,ELA Grade 8,8,25,9,2,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2033,Science Grade 8,8,17,13,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2034,Science Grade 8,8,17,13,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2035,Science Grade 8,8,17,13,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2036,Science Grade 8,8,17,13,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2037,Social Studies Grade 8,8,19,9,3,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2038,Social Studies Grade 8,8,19,9,3,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2039,Social Studies Grade 8,8,19,9,3,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2040,Social Studies Grade 8,8,19,9,3,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2041,Art Grade 8,8,2,13,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2042,Art Grade 8,8,2,13,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2043,Art Grade 8,8,2,13,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2044,Art Grade 8,8,2,13,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2045,PE Grade 8,8,8,9,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2046,PE Grade 8,8,8,9,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2047,PE Grade 8,8,8,9,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2048,PE Grade 8,8,8,9,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2049,Technology Grade 8,8,12,13,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2050,Technology Grade 8,8,12,13,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2051,Technology Grade 8,8,12,13,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2052,Technology Grade 8,8,12,13,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2053,Algebra I Grade 9,9,12,21,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2054,Algebra I Grade 9,9,12,21,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2055,Algebra I Grade 9,9,12,21,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2056,Algebra I Grade 9,9,12,21,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2057,Biology Grade 9,9,20,23,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2058,Biology Grade 9,9,20,23,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2059,Biology Grade 9,9,20,23,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2060,Biology Grade 9,9,20,23,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2061,English Grade 9,9,20,17,3,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2062,English Grade 9,9,20,17,3,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2063,English Grade 9,9,20,17,3,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2064,English Grade 9,9,20,17,3,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2065,Geography Grade 9,9,12,19,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2066,Geography Grade 9,9,12,19,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2067,Geography Grade 9,9,12,19,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2068,Geography Grade 9,9,12,19,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2069,PE Grade 9,9,8,22,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2070,PE Grade 9,9,8,22,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2071,PE Grade 9,9,8,22,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2072,PE Grade 9,9,8,22,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2073,Spanish I Grade 9,9,12,21,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2074,Spanish I Grade 9,9,12,21,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2075,Spanish I Grade 9,9,12,21,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2076,Spanish I Grade 9,9,12,21,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2077,Computer Science Grade 9,9,20,23,7,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2078,Computer Science Grade 9,9,20,23,7,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2079,Computer Science Grade 9,9,20,23,7,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2080,Computer Science Grade 9,9,20,23,7,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2081,Geometry Grade 10,10,23,17,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2082,Geometry Grade 10,10,23,17,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2083,Geometry Grade 10,10,23,17,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2084,Geometry Grade 10,10,23,17,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2085,Life Science Grade 10,10,8,19,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2086,Life Science Grade 10,10,8,19,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2087,Life Science Grade 10,10,8,19,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2088,Life Science Grade 10,10,8,19,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2089,American Literature Grade 10,10,23,22,3,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2090,American Literature Grade 10,10,23,22,3,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2091,American Literature Grade 10,10,23,22,3,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2092,American Literature Grade 10,10,23,22,3,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2093,Old World History Grade 10,10,20,21,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2094,Old World History Grade 10,10,20,21,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2095,Old World History Grade 10,10,20,21,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2096,Old World History Grade 10,10,20,21,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2097,PE Grade 10,10,12,23,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2098,PE Grade 10,10,12,23,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2099,PE Grade 10,10,12,23,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2100,PE Grade 10,10,12,23,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2101,Spanish II Grade 10,10,17,17,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2102,Spanish II Grade 10,10,17,17,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2103,Spanish II Grade 10,10,17,17,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2104,Spanish II Grade 10,10,17,17,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2105,Visual Arts Grade 10,10,19,19,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2106,Visual Arts Grade 10,10,19,19,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2107,Visual Arts Grade 10,10,19,19,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2108,Visual Arts Grade 10,10,19,19,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2109,Algebra II Grade 11,11,19,22,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2110,Algebra II Grade 11,11,19,22,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2111,Algebra II Grade 11,11,19,22,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2112,Algebra II Grade 11,11,19,22,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2113,Chemistry Grade 11,11,20,21,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2114,Chemistry Grade 11,11,20,21,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2115,Chemistry Grade 11,11,20,21,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2116,Chemistry Grade 11,11,20,21,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2117,English Lit. Grade 11,11,25,23,3,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2118,English Lit. Grade 11,11,25,23,3,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2119,English Lit. Grade 11,11,25,23,3,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2120,English Lit. Grade 11,11,25,23,3,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2121,New World History Grade 11,11,23,17,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2122,New World History Grade 11,11,23,17,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2123,New World History Grade 11,11,23,17,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2124,New World History Grade 11,11,23,17,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2125,PE Grade 11,11,23,19,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2126,PE Grade 11,11,23,19,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2127,PE Grade 11,11,23,19,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2128,PE Grade 11,11,23,19,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2129,Leadership Grade 11,11,25,22,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2130,Leadership Grade 11,11,25,22,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2131,Leadership Grade 11,11,25,22,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2132,Leadership Grade 11,11,25,22,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2133,Music Performance Grade 11,11,25,21,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2134,Music Performance Grade 11,11,25,21,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2135,Music Performance Grade 11,11,25,21,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2136,Music Performance Grade 11,11,25,21,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2137,Calculus Grade 12,12,27,23,1,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2138,Calculus Grade 12,12,27,23,1,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2139,Calculus Grade 12,12,27,23,1,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2140,Calculus Grade 12,12,27,23,1,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2141,Psychology Grade 12,12,25,17,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2142,Psychology Grade 12,12,25,17,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2143,Psychology Grade 12,12,25,17,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2144,Psychology Grade 12,12,25,17,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2145,World Lit. Grade 12,12,27,19,3,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2146,World Lit. Grade 12,12,27,19,3,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2147,World Lit. Grade 12,12,27,19,3,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2148,World Lit. Grade 12,12,27,19,3,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2149,Government/Economics Grade 12,12,27,22,4,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2150,Government/Economics Grade 12,12,27,22,4,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2151,Government/Economics Grade 12,12,27,22,4,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2152,Government/Economics Grade 12,12,27,22,4,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2153,PE Grade 12,12,27,21,5,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2154,PE Grade 12,12,27,21,5,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2155,PE Grade 12,12,27,21,5,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2156,PE Grade 12,12,27,21,5,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2157,Leadership Grade 9,9,27,23,6,21,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2158,Leadership Grade 9,9,27,23,6,22,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2159,Leadership Grade 9,9,27,23,6,23,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2160,Leadership Grade 9,9,27,23,6,24,6,2025-07-28 19:33:05,2025-07-28 19:33:05
2161,Homeroom Grade 0,0,1,4,11,25,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2162,Homeroom Grade 0,0,1,4,11,26,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2163,Homeroom Grade 0,0,1,4,11,27,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2164,Homeroom Grade 0,0,1,4,11,28,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2165,Math Grade 0,0,1,4,22,25,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2166,Math Grade 0,0,1,4,22,26,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2167,Math Grade 0,0,1,4,22,27,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2168,Math Grade 0,0,1,4,22,28,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2169,Reading Grade 0,0,1,4,33,25,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2170,Reading Grade 0,0,1,4,33,26,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2171,Reading Grade 0,0,1,4,33,27,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2172,Reading Grade 0,0,1,4,33,28,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2173,Science Grade 0,0,1,4,44,25,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2174,Science Grade 0,0,1,4,44,26,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2175,Science Grade 0,0,1,4,44,27,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2176,Science Grade 0,0,1,4,44,28,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2177,Social Studies Grade 0,0,1,4,55,25,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2178,Social Studies Grade 0,0,1,4,55,26,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2179,Social Studies Grade 0,0,1,4,55,27,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2180,Social Studies Grade 0,0,1,4,55,28,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2181,Recess Grade 0,0,1,4,30,25,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2182,Recess Grade 0,0,1,4,30,26,7,2025-07-28 19:33:05,2025-07-28 19:33:05
2183,Recess Grade 0,0,1,4,30,27,7,2025-07-28 19:33:05,2025-07-28 19:33:05
