class_id,title,due_date,points_possible
116,Test: Technology Week 19,2016-05-11,100
116,Homework: Technology Week 19,2016-05-11,10
116,Homework: Technology Week 20,2016-05-18,10
116,Quiz: Technology Week 20,2016-05-20,20
116,Test: Technology Week 21,2016-05-26,100
116,Quiz: Technology Week 22,2016-06-03,20
116,Test: Technology Week 23,2016-06-09,100
116,Test: Technology Week 24,2016-06-17,100
117,Test: Technology Week 36,2015-09-04,100
117,Quiz: Technology Week 36,2015-09-04,20
117,Quiz: Technology Week 37,2015-09-09,20
117,Test: Technology Week 37,2015-09-12,100
117,Test: Technology Week 38,2015-09-19,100
117,Test: Technology Week 39,2015-09-26,100
117,Homework: Technology Week 40,2015-09-29,10
117,Quiz: Technology Week 41,2015-10-08,20
117,Test: Technology Week 42,2015-10-13,100
117,Quiz: Technology Week 43,2015-10-22,20
117,Test: Technology Week 43,2015-10-22,100
117,Homework: Technology Week 44,2015-10-27,10
117,Test: Technology Week 45,2015-11-07,100
117,Test: Technology Week 46,2015-11-13,100
117,Quiz: Technology Week 46,2015-11-14,20
117,Homework: Technology Week 47,2015-11-21,10
117,Quiz: Technology Week 47,2015-11-17,20
117,Homework: Technology Week 48,2015-11-28,10
117,Quiz: Technology Week 48,2015-11-26,20
117,Quiz: Technology Week 49,2015-12-03,20
117,Quiz: Technology Week 49,2015-12-02,20
117,Quiz: Technology Week 50,2015-12-10,20
117,Homework: Technology Week 50,2015-12-10,10
117,Test: Technology Week 51,2015-12-17,100
117,Quiz: Technology Week 52,2015-12-25,20
117,Homework: Technology Week 52,2015-12-25,10
117,Quiz: Technology Week 53,2016-01-01,20
117,Test: Technology Week 1,2016-01-07,100
117,Homework: Technology Week 2,2016-01-13,10
117,Quiz: Technology Week 3,2016-01-19,20
117,Quiz: Technology Week 3,2016-01-20,20
117,Test: Technology Week 4,2016-01-28,100
117,Homework: Technology Week 4,2016-01-27,10
117,Test: Technology Week 5,2016-02-02,100
117,Homework: Technology Week 5,2016-02-02,10
117,Homework: Technology Week 6,2016-02-11,10
117,Quiz: Technology Week 7,2016-02-20,20
117,Quiz: Technology Week 8,2016-02-27,20
117,Test: Technology Week 8,2016-02-24,100
117,Test: Technology Week 9,2016-03-02,100
117,Quiz: Technology Week 10,2016-03-09,20
117,Homework: Technology Week 11,2016-03-15,10
117,Quiz: Technology Week 11,2016-03-17,20
117,Homework: Technology Week 12,2016-03-22,10
117,Homework: Technology Week 12,2016-03-25,10
117,Quiz: Technology Week 13,2016-04-01,20
117,Quiz: Technology Week 13,2016-03-30,20
117,Test: Technology Week 14,2016-04-07,100
117,Homework: Technology Week 14,2016-04-08,10
117,Quiz: Technology Week 15,2016-04-12,20
117,Test: Technology Week 15,2016-04-16,100
117,Test: Technology Week 16,2016-04-23,100
117,Homework: Technology Week 16,2016-04-20,10
117,Test: Technology Week 17,2016-04-26,100
117,Homework: Technology Week 17,2016-04-28,10
117,Test: Technology Week 18,2016-05-05,100
117,Homework: Technology Week 19,2016-05-14,10
117,Quiz: Technology Week 20,2016-05-21,20
117,Quiz: Technology Week 20,2016-05-17,20
117,Quiz: Technology Week 21,2016-05-24,20
117,Quiz: Technology Week 22,2016-06-03,20
117,Test: Technology Week 23,2016-06-10,100
117,Quiz: Technology Week 24,2016-06-18,20
117,Homework: Technology Week 24,2016-06-16,10
118,Quiz: Technology Week 36,2015-09-02,20
118,Test: Technology Week 36,2015-09-05,100
118,Homework: Technology Week 37,2015-09-10,10
118,Homework: Technology Week 38,2015-09-16,10
118,Homework: Technology Week 38,2015-09-19,10
118,Quiz: Technology Week 39,2015-09-22,20
118,Test: Technology Week 40,2015-09-29,100
118,Quiz: Technology Week 41,2015-10-07,20
118,Quiz: Technology Week 41,2015-10-07,20
118,Quiz: Technology Week 42,2015-10-17,20
118,Quiz: Technology Week 42,2015-10-14,20
118,Test: Technology Week 43,2015-10-22,100
118,Homework: Technology Week 44,2015-10-28,10
118,Quiz: Technology Week 44,2015-10-28,20
118,Test: Technology Week 45,2015-11-03,100
118,Test: Technology Week 45,2015-11-04,100
118,Test: Technology Week 46,2015-11-10,100
118,Test: Technology Week 47,2015-11-20,100
118,Homework: Technology Week 48,2015-11-24,10
118,Quiz: Technology Week 48,2015-11-25,20
118,Homework: Technology Week 49,2015-12-03,10
118,Test: Technology Week 50,2015-12-09,100
118,Test: Technology Week 51,2015-12-15,100
118,Quiz: Technology Week 52,2015-12-23,20
118,Quiz: Technology Week 52,2015-12-26,20
118,Quiz: Technology Week 53,2016-01-02,20
118,Homework: Technology Week 1,2016-01-05,10
118,Test: Technology Week 2,2016-01-15,100
118,Quiz: Technology Week 2,2016-01-16,20
118,Homework: Technology Week 3,2016-01-21,10
118,Quiz: Technology Week 4,2016-01-28,20
118,Quiz: Technology Week 4,2016-01-29,20
118,Test: Technology Week 5,2016-02-04,100
118,Test: Technology Week 6,2016-02-13,100
118,Homework: Technology Week 7,2016-02-20,10
118,Quiz: Technology Week 8,2016-02-27,20
118,Homework: Technology Week 9,2016-03-05,10
118,Homework: Technology Week 9,2016-03-01,10
118,Homework: Technology Week 10,2016-03-08,10
118,Homework: Technology Week 10,2016-03-10,10
118,Quiz: Technology Week 11,2016-03-19,20
118,Test: Technology Week 11,2016-03-18,100
118,Test: Technology Week 12,2016-03-23,100
118,Quiz: Technology Week 12,2016-03-22,20
118,Quiz: Technology Week 13,2016-03-30,20
118,Test: Technology Week 13,2016-04-02,100
118,Quiz: Technology Week 14,2016-04-08,20
118,Homework: Technology Week 15,2016-04-12,10
118,Homework: Technology Week 16,2016-04-19,10
118,Quiz: Technology Week 16,2016-04-20,20
118,Quiz: Technology Week 17,2016-04-27,20
118,Homework: Technology Week 17,2016-04-30,10
118,Test: Technology Week 18,2016-05-04,100
118,Quiz: Technology Week 19,2016-05-13,20
118,Test: Technology Week 20,2016-05-18,100
118,Homework: Technology Week 20,2016-05-19,10
118,Test: Technology Week 21,2016-05-25,100
118,Test: Technology Week 21,2016-05-26,100
118,Quiz: Technology Week 22,2016-06-01,20
118,Homework: Technology Week 22,2016-05-31,10
118,Test: Technology Week 23,2016-06-08,100
118,Test: Technology Week 24,2016-06-15,100
118,Test: Technology Week 24,2016-06-14,100
119,Test: Math Week 36,2015-09-03,100
119,Quiz: Math Week 36,2015-09-04,20
119,Project: Math Week 37,2015-09-08,50
119,Test: Math Week 37,2015-09-09,100
119,Quiz: Math Week 38,2015-09-17,20
119,Test: Math Week 38,2015-09-16,100
119,Project: Math Week 39,2015-09-25,50
119,Project: Math Week 40,2015-10-02,50
119,Homework: Math Week 41,2015-10-06,10
119,Quiz: Math Week 42,2015-10-17,20
119,Test: Math Week 42,2015-10-16,100
119,Quiz: Math Week 43,2015-10-23,20
119,Test: Math Week 44,2015-10-27,100
119,Project: Math Week 45,2015-11-04,50
119,Project: Math Week 46,2015-11-11,50
119,Homework: Math Week 46,2015-11-13,10
119,Project: Math Week 47,2015-11-18,50
119,Quiz: Math Week 48,2015-11-27,20
119,Project: Math Week 48,2015-11-24,50
119,Project: Math Week 49,2015-12-02,50
119,Test: Math Week 49,2015-12-02,100
119,Project: Math Week 50,2015-12-12,50
119,Test: Math Week 51,2015-12-15,100
119,Homework: Math Week 52,2015-12-26,10
119,Quiz: Math Week 53,2016-01-02,20
119,Project: Math Week 53,2015-12-29,50
119,Quiz: Math Week 1,2016-01-05,20
119,Homework: Math Week 1,2016-01-06,10
119,Test: Math Week 2,2016-01-12,100
119,Test: Math Week 3,2016-01-20,100
119,Quiz: Math Week 4,2016-01-29,20
119,Homework: Math Week 5,2016-02-04,10
119,Project: Math Week 5,2016-02-05,50
119,Test: Math Week 6,2016-02-11,100
119,Project: Math Week 7,2016-02-16,50
119,Quiz: Math Week 8,2016-02-23,20
119,Quiz: Math Week 9,2016-03-05,20
119,Project: Math Week 9,2016-03-01,50
119,Quiz: Math Week 10,2016-03-08,20
119,Quiz: Math Week 11,2016-03-16,20
119,Quiz: Math Week 12,2016-03-25,20
119,Project: Math Week 13,2016-03-30,50
119,Project: Math Week 13,2016-04-01,50
119,Homework: Math Week 14,2016-04-07,10
119,Project: Math Week 14,2016-04-07,50
119,Project: Math Week 15,2016-04-14,50
119,Quiz: Math Week 15,2016-04-13,20
119,Quiz: Math Week 16,2016-04-23,20
119,Project: Math Week 16,2016-04-19,50
119,Quiz: Math Week 17,2016-04-29,20
119,Project: Math Week 18,2016-05-04,50
119,Project: Math Week 18,2016-05-05,50
119,Homework: Math Week 19,2016-05-14,10
119,Homework: Math Week 20,2016-05-18,10
119,Quiz: Math Week 21,2016-05-27,20
119,Homework: Math Week 21,2016-05-25,10
119,Project: Math Week 22,2016-06-03,50
119,Quiz: Math Week 23,2016-06-07,20
119,Project: Math Week 23,2016-06-08,50
119,Test: Math Week 24,2016-06-15,100
119,Homework: Math Week 24,2016-06-18,10
120,Quiz: Math Week 36,2015-09-05,20
120,Quiz: Math Week 37,2015-09-08,20
120,Test: Math Week 38,2015-09-16,100
120,Quiz: Math Week 39,2015-09-25,20
120,Test: Math Week 40,2015-09-30,100
120,Homework: Math Week 41,2015-10-06,10
120,Homework: Math Week 42,2015-10-16,10
120,Project: Math Week 42,2015-10-14,50
120,Project: Math Week 43,2015-10-21,50
120,Project: Math Week 43,2015-10-21,50
120,Quiz: Math Week 44,2015-10-27,20
120,Project: Math Week 44,2015-10-30,50
120,Homework: Math Week 45,2015-11-03,10
120,Test: Math Week 46,2015-11-14,100
120,Project: Math Week 47,2015-11-20,50
120,Homework: Math Week 47,2015-11-19,10
120,Project: Math Week 48,2015-11-25,50
120,Homework: Math Week 49,2015-12-05,10
120,Test: Math Week 49,2015-12-04,100
120,Homework: Math Week 50,2015-12-10,10
120,Homework: Math Week 50,2015-12-10,10
120,Test: Math Week 51,2015-12-18,100
120,Project: Math Week 51,2015-12-15,50
120,Homework: Math Week 52,2015-12-22,10
120,Quiz: Math Week 53,2015-12-31,20
120,Test: Math Week 53,2016-01-01,100
120,Quiz: Math Week 1,2016-01-05,20
120,Homework: Math Week 1,2016-01-08,10
120,Test: Math Week 2,2016-01-16,100
120,Test: Math Week 3,2016-01-19,100
120,Test: Math Week 4,2016-01-26,100
120,Test: Math Week 4,2016-01-26,100
120,Homework: Math Week 5,2016-02-04,10
120,Homework: Math Week 5,2016-02-02,10
120,Homework: Math Week 6,2016-02-09,10
120,Homework: Math Week 6,2016-02-13,10
120,Homework: Math Week 7,2016-02-17,10
120,Project: Math Week 8,2016-02-23,50
120,Test: Math Week 8,2016-02-26,100
120,Test: Math Week 9,2016-03-05,100
120,Quiz: Math Week 10,2016-03-10,20
120,Quiz: Math Week 10,2016-03-11,20
120,Project: Math Week 11,2016-03-16,50
120,Test: Math Week 11,2016-03-19,100
120,Project: Math Week 12,2016-03-26,50
120,Test: Math Week 12,2016-03-23,100
120,Project: Math Week 13,2016-03-31,50
120,Project: Math Week 14,2016-04-05,50
120,Homework: Math Week 15,2016-04-16,10
120,Quiz: Math Week 16,2016-04-22,20
120,Homework: Math Week 17,2016-04-26,10
120,Test: Math Week 18,2016-05-05,100
120,Project: Math Week 18,2016-05-03,50
120,Homework: Math Week 19,2016-05-14,10
120,Project: Math Week 20,2016-05-18,50
120,Quiz: Math Week 21,2016-05-24,20
120,Project: Math Week 22,2016-06-03,50
120,Test: Math Week 23,2016-06-07,100
120,Project: Math Week 23,2016-06-07,50
120,Homework: Math Week 24,2016-06-17,10
121,Quiz: Math Week 36,2015-09-05,20
121,Test: Math Week 36,2015-09-03,100
121,Project: Math Week 37,2015-09-12,50
121,Project: Math Week 38,2015-09-16,50
121,Project: Math Week 38,2015-09-19,50
121,Homework: Math Week 39,2015-09-25,10
121,Quiz: Math Week 40,2015-10-01,20
121,Test: Math Week 40,2015-09-30,100
121,Test: Math Week 41,2015-10-07,100
121,Quiz: Math Week 42,2015-10-13,20
121,Homework: Math Week 42,2015-10-13,10
121,Homework: Math Week 43,2015-10-23,10
121,Homework: Math Week 44,2015-10-27,10
121,Test: Math Week 44,2015-10-28,100
121,Homework: Math Week 45,2015-11-05,10
121,Test: Math Week 46,2015-11-12,100
121,Quiz: Math Week 46,2015-11-13,20
121,Test: Math Week 47,2015-11-20,100
121,Homework: Math Week 48,2015-11-24,10
121,Project: Math Week 49,2015-12-05,50
121,Quiz: Math Week 50,2015-12-12,20
121,Project: Math Week 50,2015-12-12,50
121,Homework: Math Week 51,2015-12-16,10
121,Test: Math Week 52,2015-12-23,100
121,Test: Math Week 52,2015-12-25,100
121,Project: Math Week 53,2015-12-30,50
121,Homework: Math Week 53,2016-01-01,10
121,Test: Math Week 1,2016-01-09,100
121,Homework: Math Week 2,2016-01-15,10
121,Homework: Math Week 2,2016-01-16,10
121,Quiz: Math Week 3,2016-01-22,20
121,Homework: Math Week 3,2016-01-21,10
121,Quiz: Math Week 4,2016-01-28,20
121,Quiz: Math Week 4,2016-01-26,20
121,Homework: Math Week 5,2016-02-05,10
121,Test: Math Week 5,2016-02-03,100
121,Project: Math Week 6,2016-02-13,50
121,Test: Math Week 7,2016-02-19,100
121,Homework: Math Week 7,2016-02-18,10
121,Quiz: Math Week 8,2016-02-24,20
121,Quiz: Math Week 8,2016-02-26,20
121,Test: Math Week 9,2016-03-04,100
121,Test: Math Week 9,2016-03-03,100
121,Test: Math Week 10,2016-03-10,100
121,Quiz: Math Week 10,2016-03-12,20
121,Homework: Math Week 11,2016-03-17,10
121,Quiz: Math Week 12,2016-03-25,20
121,Quiz: Math Week 13,2016-03-30,20
121,Homework: Math Week 13,2016-04-01,10
121,Test: Math Week 14,2016-04-09,100
121,Project: Math Week 14,2016-04-09,50
121,Homework: Math Week 15,2016-04-16,10
121,Test: Math Week 16,2016-04-22,100
121,Project: Math Week 17,2016-04-26,50
121,Test: Math Week 17,2016-04-29,100
121,Homework: Math Week 18,2016-05-03,10
121,Test: Math Week 19,2016-05-12,100
121,Homework: Math Week 20,2016-05-20,10
121,Quiz: Math Week 20,2016-05-21,20
121,Quiz: Math Week 21,2016-05-25,20
121,Project: Math Week 22,2016-06-03,50
121,Quiz: Math Week 22,2016-06-02,20
121,Project: Math Week 23,2016-06-07,50
121,Quiz: Math Week 23,2016-06-09,20
121,Quiz: Math Week 24,2016-06-14,20
121,Homework: Math Week 24,2016-06-16,10
122,Project: Math Week 36,2015-09-01,50
122,Test: Math Week 36,2015-09-02,100
122,Test: Math Week 37,2015-09-09,100
122,Homework: Math Week 38,2015-09-19,10
122,Homework: Math Week 38,2015-09-18,10
122,Test: Math Week 39,2015-09-23,100
122,Homework: Math Week 40,2015-09-29,10
122,Project: Math Week 40,2015-10-01,50
122,Test: Math Week 41,2015-10-10,100
122,Project: Math Week 41,2015-10-10,50
122,Test: Math Week 42,2015-10-16,100
122,Homework: Math Week 42,2015-10-16,10
122,Quiz: Math Week 43,2015-10-24,20
122,Homework: Math Week 43,2015-10-22,10
122,Homework: Math Week 44,2015-10-31,10
122,Homework: Math Week 45,2015-11-05,10
122,Quiz: Math Week 46,2015-11-10,20
122,Test: Math Week 47,2015-11-21,100
122,Project: Math Week 48,2015-11-25,50
122,Project: Math Week 48,2015-11-24,50
122,Homework: Math Week 49,2015-12-05,10
122,Quiz: Math Week 50,2015-12-10,20
122,Test: Math Week 50,2015-12-12,100
122,Homework: Math Week 51,2015-12-19,10
122,Homework: Math Week 51,2015-12-16,10
122,Quiz: Math Week 52,2015-12-22,20
122,Homework: Math Week 52,2015-12-23,10
122,Quiz: Math Week 53,2015-12-30,20
122,Project: Math Week 53,2015-12-29,50
122,Homework: Math Week 1,2016-01-07,10
122,Test: Math Week 2,2016-01-13,100
122,Project: Math Week 3,2016-01-19,50
122,Quiz: Math Week 3,2016-01-22,20
122,Quiz: Math Week 4,2016-01-30,20
122,Project: Math Week 4,2016-01-30,50
122,Project: Math Week 5,2016-02-03,50
122,Test: Math Week 5,2016-02-04,100
122,Test: Math Week 6,2016-02-13,100
122,Quiz: Math Week 7,2016-02-20,20
122,Quiz: Math Week 7,2016-02-19,20
122,Project: Math Week 8,2016-02-23,50
122,Quiz: Math Week 8,2016-02-24,20
122,Test: Math Week 9,2016-03-05,100
122,Homework: Math Week 10,2016-03-11,10
122,Quiz: Math Week 11,2016-03-17,20
122,Project: Math Week 12,2016-03-26,50
122,Quiz: Math Week 13,2016-04-01,20
122,Quiz: Math Week 13,2016-03-31,20
122,Test: Math Week 14,2016-04-05,100
122,Homework: Math Week 15,2016-04-13,10
122,Homework: Math Week 16,2016-04-19,10
122,Test: Math Week 17,2016-04-29,100
122,Homework: Math Week 17,2016-04-29,10
122,Test: Math Week 18,2016-05-05,100
122,Test: Math Week 19,2016-05-12,100
122,Quiz: Math Week 20,2016-05-21,20
122,Test: Math Week 20,2016-05-21,100
122,Quiz: Math Week 21,2016-05-27,20
122,Project: Math Week 22,2016-06-04,50
122,Test: Math Week 22,2016-06-02,100
122,Quiz: Math Week 23,2016-06-08,20
122,Test: Math Week 23,2016-06-10,100
122,Quiz: Math Week 24,2016-06-15,20
123,Homework: Math Week 36,2015-09-05,10
123,Quiz: Math Week 37,2015-09-08,20
123,Test: Math Week 37,2015-09-11,100
123,Project: Math Week 38,2015-09-18,50
123,Project: Math Week 38,2015-09-17,50
123,Test: Math Week 39,2015-09-25,100
123,Test: Math Week 40,2015-09-29,100
123,Quiz: Math Week 41,2015-10-09,20
123,Quiz: Math Week 41,2015-10-06,20
123,Test: Math Week 42,2015-10-17,100
123,Project: Math Week 43,2015-10-22,50
123,Quiz: Math Week 43,2015-10-23,20
123,Project: Math Week 44,2015-10-29,50
123,Homework: Math Week 45,2015-11-05,10
123,Homework: Math Week 46,2015-11-12,10
123,Test: Math Week 47,2015-11-17,100
123,Homework: Math Week 47,2015-11-18,10
123,Quiz: Math Week 48,2015-11-28,20
123,Homework: Math Week 49,2015-12-02,10
123,Project: Math Week 50,2015-12-09,50
123,Homework: Math Week 51,2015-12-19,10
123,Project: Math Week 52,2015-12-26,50
123,Homework: Math Week 52,2015-12-25,10
123,Test: Math Week 53,2015-12-31,100
123,Project: Math Week 53,2015-12-29,50
123,Test: Math Week 1,2016-01-06,100
123,Homework: Math Week 1,2016-01-05,10
123,Project: Math Week 2,2016-01-16,50
123,Homework: Math Week 2,2016-01-13,10
123,Quiz: Math Week 3,2016-01-19,20
123,Project: Math Week 4,2016-01-26,50
123,Homework: Math Week 4,2016-01-29,10
123,Test: Math Week 5,2016-02-06,100
123,Homework: Math Week 5,2016-02-03,10
123,Project: Math Week 6,2016-02-11,50
123,Homework: Math Week 7,2016-02-19,10
123,Homework: Math Week 8,2016-02-26,10
123,Quiz: Math Week 9,2016-03-02,20
123,Project: Math Week 10,2016-03-08,50
123,Homework: Math Week 11,2016-03-19,10
123,Test: Math Week 11,2016-03-15,100
123,Quiz: Math Week 12,2016-03-24,20
123,Homework: Math Week 12,2016-03-24,10
123,Quiz: Math Week 13,2016-03-31,20
123,Homework: Math Week 14,2016-04-07,10
123,Homework: Math Week 15,2016-04-13,10
123,Test: Math Week 16,2016-04-21,100
123,Homework: Math Week 16,2016-04-23,10
123,Quiz: Math Week 17,2016-04-30,20
123,Test: Math Week 18,2016-05-07,100
123,Quiz: Math Week 18,2016-05-05,20
123,Quiz: Math Week 19,2016-05-14,20
123,Homework: Math Week 20,2016-05-20,10
123,Project: Math Week 20,2016-05-19,50
123,Homework: Math Week 21,2016-05-28,10
123,Test: Math Week 22,2016-05-31,100
123,Project: Math Week 23,2016-06-11,50
123,Homework: Math Week 23,2016-06-08,10
123,Project: Math Week 24,2016-06-15,50
124,Quiz: Math Week 36,2015-09-05,20
124,Quiz: Math Week 37,2015-09-10,20
124,Project: Math Week 37,2015-09-10,50
124,Quiz: Math Week 38,2015-09-19,20
124,Project: Math Week 39,2015-09-23,50
124,Quiz: Math Week 40,2015-10-03,20
124,Quiz: Math Week 41,2015-10-08,20
124,Quiz: Math Week 42,2015-10-14,20
124,Homework: Math Week 42,2015-10-17,10
124,Test: Math Week 43,2015-10-24,100
124,Homework: Math Week 44,2015-10-28,10
124,Homework: Math Week 45,2015-11-07,10
124,Project: Math Week 45,2015-11-04,50
124,Test: Math Week 46,2015-11-13,100
124,Test: Math Week 47,2015-11-18,100
124,Test: Math Week 48,2015-11-27,100
124,Quiz: Math Week 49,2015-12-04,20
124,Homework: Math Week 50,2015-12-10,10
124,Test: Math Week 50,2015-12-08,100
124,Quiz: Math Week 51,2015-12-19,20
124,Project: Math Week 51,2015-12-15,50
124,Quiz: Math Week 52,2015-12-24,20
124,Test: Math Week 53,2015-12-30,100
124,Project: Math Week 1,2016-01-07,50
124,Test: Math Week 1,2016-01-08,100
124,Project: Math Week 2,2016-01-13,50
124,Project: Math Week 3,2016-01-19,50
124,Homework: Math Week 3,2016-01-23,10
124,Test: Math Week 4,2016-01-28,100
124,Project: Math Week 4,2016-01-26,50
124,Project: Math Week 5,2016-02-06,50
124,Quiz: Math Week 5,2016-02-05,20
124,Test: Math Week 6,2016-02-09,100
124,Homework: Math Week 7,2016-02-16,10
124,Project: Math Week 7,2016-02-18,50
124,Quiz: Math Week 8,2016-02-25,20
124,Project: Math Week 8,2016-02-27,50
124,Project: Math Week 9,2016-03-04,50
124,Project: Math Week 10,2016-03-09,50
124,Test: Math Week 10,2016-03-08,100
124,Quiz: Math Week 11,2016-03-15,20
124,Test: Math Week 12,2016-03-23,100
124,Test: Math Week 13,2016-03-31,100
124,Test: Math Week 14,2016-04-07,100
124,Test: Math Week 15,2016-04-15,100
124,Homework: Math Week 15,2016-04-12,10
124,Project: Math Week 16,2016-04-19,50
124,Quiz: Math Week 17,2016-04-30,20
124,Test: Math Week 17,2016-04-26,100
124,Project: Math Week 18,2016-05-04,50
124,Quiz: Math Week 18,2016-05-05,20
124,Homework: Math Week 19,2016-05-12,10
124,Homework: Math Week 20,2016-05-17,10
124,Project: Math Week 20,2016-05-19,50
124,Test: Math Week 21,2016-05-24,100
124,Homework: Math Week 21,2016-05-27,10
124,Homework: Math Week 22,2016-06-02,10
124,Quiz: Math Week 22,2016-05-31,20
124,Test: Math Week 23,2016-06-11,100
124,Project: Math Week 23,2016-06-07,50
124,Test: Math Week 24,2016-06-15,100
125,Reading Quiz: ELA Week 36,2015-09-04,20
125,Reading Quiz: ELA Week 37,2015-09-08,20
125,Reading Quiz: ELA Week 37,2015-09-11,20
125,Homework: ELA Week 38,2015-09-15,10
125,Reading Quiz: ELA Week 38,2015-09-15,20
125,Homework: ELA Week 39,2015-09-22,10
125,Reading Quiz: ELA Week 40,2015-10-02,20
125,Reading Quiz: ELA Week 40,2015-10-02,20
125,Reading Quiz: ELA Week 41,2015-10-09,20
125,Reading Quiz: ELA Week 41,2015-10-09,20
125,Reading Quiz: ELA Week 42,2015-10-17,20
125,Reading Quiz: ELA Week 42,2015-10-15,20
125,Reading Quiz: ELA Week 43,2015-10-21,20
125,Homework: ELA Week 44,2015-10-31,10
125,Homework: ELA Week 45,2015-11-05,10
125,Essay: ELA Week 45,2015-11-04,100
125,Reading Quiz: ELA Week 46,2015-11-12,20
125,Essay: ELA Week 46,2015-11-13,100
125,Reading Quiz: ELA Week 47,2015-11-21,20
125,Reading Quiz: ELA Week 47,2015-11-18,20
125,Essay: ELA Week 48,2015-11-26,100
125,Homework: ELA Week 49,2015-12-01,10
125,Reading Quiz: ELA Week 50,2015-12-09,20
125,Essay: ELA Week 50,2015-12-10,100
125,Essay: ELA Week 51,2015-12-15,100
125,Essay: ELA Week 52,2015-12-26,100
125,Homework: ELA Week 52,2015-12-24,10
125,Reading Quiz: ELA Week 53,2015-12-31,20
125,Homework: ELA Week 1,2016-01-08,10
125,Essay: ELA Week 2,2016-01-15,100
125,Reading Quiz: ELA Week 2,2016-01-15,20
125,Homework: ELA Week 3,2016-01-20,10
125,Essay: ELA Week 4,2016-01-29,100
125,Essay: ELA Week 5,2016-02-04,100
125,Reading Quiz: ELA Week 6,2016-02-12,20
125,Reading Quiz: ELA Week 7,2016-02-17,20
125,Essay: ELA Week 8,2016-02-26,100
125,Homework: ELA Week 9,2016-03-01,10
125,Reading Quiz: ELA Week 10,2016-03-08,20
125,Essay: ELA Week 10,2016-03-10,100
125,Reading Quiz: ELA Week 11,2016-03-17,20
125,Essay: ELA Week 12,2016-03-25,100
125,Essay: ELA Week 12,2016-03-22,100
125,Essay: ELA Week 13,2016-04-02,100
125,Homework: ELA Week 14,2016-04-08,10
125,Homework: ELA Week 15,2016-04-14,10
125,Homework: ELA Week 15,2016-04-12,10
125,Essay: ELA Week 16,2016-04-20,100
125,Homework: ELA Week 16,2016-04-22,10
125,Essay: ELA Week 17,2016-04-30,100
125,Homework: ELA Week 17,2016-04-27,10
125,Reading Quiz: ELA Week 18,2016-05-07,20
125,Reading Quiz: ELA Week 18,2016-05-07,20
125,Essay: ELA Week 19,2016-05-10,100
125,Essay: ELA Week 20,2016-05-18,100
125,Essay: ELA Week 20,2016-05-17,100
125,Homework: ELA Week 21,2016-05-28,10
125,Reading Quiz: ELA Week 21,2016-05-26,20
125,Homework: ELA Week 22,2016-06-02,10
125,Homework: ELA Week 23,2016-06-07,10
125,Homework: ELA Week 24,2016-06-16,10
126,Reading Quiz: ELA Week 36,2015-09-03,20
126,Homework: ELA Week 36,2015-09-04,10
126,Homework: ELA Week 37,2015-09-09,10
126,Homework: ELA Week 38,2015-09-18,10
126,Homework: ELA Week 38,2015-09-18,10
126,Essay: ELA Week 39,2015-09-26,100
126,Essay: ELA Week 40,2015-10-02,100
126,Essay: ELA Week 40,2015-10-01,100
126,Homework: ELA Week 41,2015-10-10,10
126,Homework: ELA Week 41,2015-10-06,10
126,Reading Quiz: ELA Week 42,2015-10-15,20
126,Essay: ELA Week 42,2015-10-14,100
126,Reading Quiz: ELA Week 43,2015-10-23,20
126,Homework: ELA Week 43,2015-10-21,10
126,Essay: ELA Week 44,2015-10-31,100
126,Homework: ELA Week 44,2015-10-30,10
126,Essay: ELA Week 45,2015-11-03,100
126,Essay: ELA Week 45,2015-11-05,100
126,Essay: ELA Week 46,2015-11-11,100
126,Homework: ELA Week 47,2015-11-17,10
126,Reading Quiz: ELA Week 48,2015-11-28,20
126,Essay: ELA Week 48,2015-11-27,100
126,Essay: ELA Week 49,2015-12-04,100
126,Homework: ELA Week 49,2015-12-03,10
126,Reading Quiz: ELA Week 50,2015-12-09,20
126,Reading Quiz: ELA Week 50,2015-12-11,20
126,Essay: ELA Week 51,2015-12-18,100
126,Essay: ELA Week 51,2015-12-16,100
126,Essay: ELA Week 52,2015-12-23,100
126,Homework: ELA Week 52,2015-12-22,10
126,Reading Quiz: ELA Week 53,2015-12-29,20
126,Homework: ELA Week 1,2016-01-09,10
126,Reading Quiz: ELA Week 2,2016-01-13,20
126,Essay: ELA Week 2,2016-01-15,100
126,Homework: ELA Week 3,2016-01-22,10
126,Homework: ELA Week 4,2016-01-29,10
126,Essay: ELA Week 4,2016-01-28,100
126,Essay: ELA Week 5,2016-02-03,100
126,Reading Quiz: ELA Week 5,2016-02-06,20
126,Homework: ELA Week 6,2016-02-10,10
126,Homework: ELA Week 6,2016-02-09,10
126,Essay: ELA Week 7,2016-02-19,100
126,Homework: ELA Week 7,2016-02-16,10
126,Essay: ELA Week 8,2016-02-27,100
126,Reading Quiz: ELA Week 9,2016-03-01,20
126,Homework: ELA Week 9,2016-03-01,10
126,Essay: ELA Week 10,2016-03-08,100
126,Reading Quiz: ELA Week 10,2016-03-09,20
126,Essay: ELA Week 11,2016-03-16,100
126,Essay: ELA Week 11,2016-03-18,100
126,Essay: ELA Week 12,2016-03-26,100
126,Essay: ELA Week 13,2016-04-02,100
126,Reading Quiz: ELA Week 13,2016-03-31,20
126,Homework: ELA Week 14,2016-04-09,10
126,Homework: ELA Week 14,2016-04-06,10
